tile,score,parent
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x005_y002.bmp,684.4650488275547,48001F003202511190114 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108 czarno/brudne_48001F003202511190108 czarno_x008_y001.bmp,684.3794220853633,48001F003202511190108 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112/brudne_48001F003202511190112_x007_y002.bmp,684.0384652300272,48001F003202511190112
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061/brudne_48001F003202511190061_x003_y002.bmp,683.9505706092496,48001F003202511190061
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036 czarno/brudne_48001F003202511190036 czarno_x001_y001.bmp,683.8819349232981,48001F003202511190036 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089/brudne_48001F003202511190089_x002_y001.bmp,683.5942611820392,48001F003202511190089
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089 czarno/brudne_48001F003202511190089 czarno_x002_y001.bmp,683.2481155084097,48001F003202511190089 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x002_y001.bmp,683.1970636980259,48001F003202511190113
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x008_y001.bmp,683.0376387811011,48001F003202511190104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x002_y002.bmp,682.8484268472275,48001F003202511190113
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x008_y001.bmp,682.5569840974676,48001F003202511190104 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063/brudne_48001F003202511190063_x001_y002.bmp,682.441979010855,48001F003202511190063
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035 czarno/brudne_48001F003202511190035 czarno_x001_y002.bmp,682.4213508737885,48001F003202511190035 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075 czarno/brudne_48001F003202511190075 czarno_x003_y002.bmp,682.3834836075694,48001F003202511190075 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190041/48001F003202511190041 czarno/brudne_48001F003202511190041 czarno_x000_y001.bmp,682.2710838056082,48001F003202511190041 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190041/48001F003202511190041/brudne_48001F003202511190041_x000_y001.bmp,682.2469708698336,48001F003202511190041
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069 czarno/brudne_48001F003202511190069 czarno_x001_y002.bmp,682.042825115208,48001F003202511190069 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x001_y002.bmp,681.9052506995067,48001F003202511190035
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096 czarno/brudne_48001F003202511190096 czarno_x008_y001.bmp,681.8175928504352,48001F003202511190096 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x005_y002.bmp,681.7955796621718,48001F003202511190076
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x005_y001.bmp,681.7791447080672,48001F003202511190044
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x005_y001.bmp,681.7791447080672,48001F003202511190044 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x002_y002.bmp,681.6019586025832,48001F003202511190113 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x001_y002.bmp,681.4393341788673,48001F003202511190078 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036 czarno/brudne_48001F003202511190036 czarno_x005_y001.bmp,681.3827737100073,48001F003202511190036 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x005_y002.bmp,681.3197434179929,48001F003202511190118
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x004_y002.bmp,681.2924610677328,48001F003202511190093 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096/brudne_48001F003202511190096_x008_y001.bmp,681.284694659149,48001F003202511190096
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073 czarno/brudne_48001F003202511190073 czarno_x001_y001.bmp,681.2823050038751,48001F003202511190073 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x004_y002.bmp,680.8202841784951,48001F003202511190116
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x006_y002.bmp,680.7367767780997,48001F003202511190100 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039 czarno/brudne_48001F003202511190039 czarno_x005_y002.bmp,680.7364781911019,48001F003202511190039 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085 czarno/brudne_48001F003202511190085 czarno_x002_y002.bmp,680.5499736430502,48001F003202511190085 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190084/48001F003202511190084 czarno/brudne_48001F003202511190084 czarno_x000_y002.bmp,680.4557358661295,48001F003202511190084 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190084/48001F003202511190084/brudne_48001F003202511190084_x000_y002.bmp,680.3849871880957,48001F003202511190084
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x005_y002.bmp,680.2243983554799,48001F003202511190039
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x005_y002.bmp,680.2222095432226,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059 czarno/brudne_48001F003202511190059 czarno_x002_y002.bmp,680.185199250991,48001F003202511190059 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x002_y002.bmp,680.1300836390728,48001F003202511190051
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x001_y002.bmp,679.9385891713646,48001F003202511190078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098/brudne_48001F003202511190098_x010_y001.bmp,679.8338506186847,48001F003202511190098
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077/brudne_48001F003202511190077_x003_y002.bmp,679.8062996521221,48001F003202511190077
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x005_y002.bmp,679.654630140416,48001F003202511190118 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085/brudne_48001F003202511190085_x002_y002.bmp,679.5236609721942,48001F003202511190085
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069/brudne_48001F003202511190069_x001_y002.bmp,679.4726490622852,48001F003202511190069
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095/brudne_48001F003202511190095_x002_y001.bmp,679.3370243702666,48001F003202511190095
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x002_y001.bmp,679.2524149426063,48001F003202511190113 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098 czarno/brudne_48001F003202511190098 czarno_x010_y001.bmp,679.2377007974173,48001F003202511190098 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063 czarno/brudne_48001F003202511190063 czarno_x001_y002.bmp,679.1941558150029,48001F003202511190063 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x007_y002.bmp,679.1589629450791,48001F003202511190117 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090 czarno/brudne_48001F003202511190090 czarno_x000_y001.bmp,679.1200927840691,48001F003202511190090 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090/brudne_48001F003202511190090_x000_y001.bmp,679.1200927840691,48001F003202511190090
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x004_y001.bmp,678.5617179894471,48001F003202511190037 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x004_y002.bmp,678.5325035598507,48001F003202511190116 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x007_y002.bmp,678.2743707299232,48001F003202511190117
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x004_y002.bmp,678.0670455553955,48001F003202511190088
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110/brudne_48001F003202511190110_x006_y002.bmp,678.044993664229,48001F003202511190110
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036/brudne_48001F003202511190036_x005_y001.bmp,677.9595708043817,48001F003202511190036
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039 czarno/brudne_48001F003202511190039 czarno_x004_y002.bmp,677.5801994187386,48001F003202511190039 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061 czarno/brudne_48001F003202511190061 czarno_x004_y002.bmp,677.5224092243334,48001F003202511190061 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038/brudne_48001F003202511190038_x000_y002.bmp,677.4669051552337,48001F003202511190038
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095 czarno/brudne_48001F003202511190095 czarno_x002_y001.bmp,677.3219499740662,48001F003202511190095 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071 czarno/brudne_48001F003202511190071 czarno_x002_y002.bmp,677.2056991842728,48001F003202511190071 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x007_y002.bmp,677.1975590245311,48001F003202511190115 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063 czarno/brudne_48001F003202511190063 czarno_x003_y002.bmp,677.1782015240897,48001F003202511190063 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098/brudne_48001F003202511190098_x006_y002.bmp,676.9073248167442,48001F003202511190098
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115/brudne_48001F003202511190115_x007_y002.bmp,676.8746723989025,48001F003202511190115
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038 czarno/brudne_48001F003202511190038 czarno_x000_y002.bmp,676.5956206438714,48001F003202511190038 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072/brudne_48001F003202511190072_x000_y002.bmp,676.5088008421626,48001F003202511190072
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069 czarno/brudne_48001F003202511190069 czarno_x004_y002.bmp,676.3947032890028,48001F003202511190069 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072 czarno/brudne_48001F003202511190072 czarno_x000_y002.bmp,676.3858735317044,48001F003202511190072 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x004_y002.bmp,676.3810122292525,48001F003202511190113 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063/brudne_48001F003202511190063_x003_y002.bmp,676.2928173469845,48001F003202511190063
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043/brudne_48001F003202511190043_x004_y002.bmp,676.045426178156,48001F003202511190043
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x004_y002.bmp,675.9728243698046,48001F003202511190119 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098 czarno/brudne_48001F003202511190098 czarno_x006_y002.bmp,675.8780114853434,48001F003202511190098 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x003_y002.bmp,675.8306075367727,48001F003202511190078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x005_y001.bmp,675.6435864198866,48001F003202511190040 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x004_y002.bmp,675.5916296857322,48001F003202511190039
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049 czarno/brudne_48001F003202511190049 czarno_x002_y002.bmp,675.5904398602579,48001F003202511190049 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091 czarno/brudne_48001F003202511190091 czarno_x004_y001.bmp,675.5000161898934,48001F003202511190091 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x011_y002.bmp,675.4990247358219,48001F003202511190100 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x005_y001.bmp,675.4556989035373,48001F003202511190040
